"camera_name","hour","phase","weekends","road_connect","lanes","fit","se.fit"
"CAM02009CCTV7",0,"green",FALSE,"between",2,0.0190516681083005,0.00255998651410865
"CAM02009CCTV7",15,"red",FALSE,"between",2,46.4821420594587,0.45646511621631
"CAM02009CCTV7",13,"red",FALSE,"between",2,33.1530306242773,0.355910624982005
"CAM02009CCTV7",20,"green",FALSE,"between",2,24.2917938901151,0.411402086100596
"CAM02009CCTV7",18,"green",FALSE,"between",2,35.6920009497077,0.425458833095215
"CAM02009CCTV7",1,"green",FALSE,"between",2,0.00732775497442906,0.00102818247938939
"CAM02009CCTV7",13,"green",FALSE,"between",2,52.7629822664836,0.537116967816014
"CAM02009CCTV7",16,"red",FALSE,"between",2,38.8860326274535,0.362532741902251
"CAM02009CCTV7",9,"red",FALSE,"between",2,23.2846352687306,0.26560387813811
"CAM02009CCTV7",21,"green",FALSE,"between",2,3.90917225256907,0.167867840346117
"CAM02009CCTV7",2,"red",FALSE,"between",2,0.0080342678431389,0.00119914973616846
"CAM02009CCTV7",14,"green",FALSE,"between",2,64.6880951371457,0.521177640710082
"CAM02009CCTV7",19,"red",FALSE,"between",2,23.9831642916204,0.315696787964153
"CAM02009CCTV7",17,"red",FALSE,"between",2,27.0082720126833,0.306484247117183
"CAM02009CCTV7",5,"red",FALSE,"between",2,4.09622838186608,0.124034287629013
"CAM02009CCTV7",8,"red",FALSE,"between",2,17.101096059063,0.253587897885606
"CAM02009CCTV7",15,"green",FALSE,"between",2,73.9762365916389,0.681322663979236
"CAM02009CCTV7",3,"green",FALSE,"between",2,0.0746895730838574,0.0101667073674967
"CAM02009CCTV7",20,"red",FALSE,"between",2,15.2634773881839,0.263778639007773
"CAM02009CCTV7",8,"green",FALSE,"between",2,27.2163603480954,0.3927007726408
"CAM02009CCTV7",6,"red",FALSE,"between",2,11.5162291038698,0.23275783598389
"CAM02009CCTV7",4,"red",FALSE,"between",2,0.509208674264118,0.0414068405523856
"CAM02009CCTV7",11,"green",FALSE,"between",2,53.6213652149862,0.518452281846182
"CAM02009CCTV7",4,"green",FALSE,"between",2,0.81040459180413,0.0658406156559782
"CAM02009CCTV7",9,"green",FALSE,"between",2,37.0574506955004,0.403279564407715
"CAM02009CCTV7",3,"red",FALSE,"between",2,0.0469303590774523,0.00639014843197126
"CAM02009CCTV7",7,"green",FALSE,"between",2,23.8741626571245,0.33223385207002
"CAM02009CCTV7",0,"red",FALSE,"between",2,0.0119709028774758,0.00160905603404085
"CAM02009CCTV7",22,"green",FALSE,"between",2,0.226259264964753,0.0220988647931558
"CAM02009CCTV7",1,"red",FALSE,"between",2,0.00460431299822048,0.000646237266472182
"CAM02009CCTV7",10,"green",FALSE,"between",2,49.6696341928962,0.524158240526958
"CAM02009CCTV7",6,"green",FALSE,"between",2,18.3280557023734,0.365086106790554
"CAM02009CCTV7",12,"green",FALSE,"between",2,50.8128839023492,0.46282053638536
"CAM02009CCTV7",23,"green",FALSE,"between",2,0.0190516681083005,0.00255998651410865
"CAM02009CCTV7",5,"green",FALSE,"between",2,6.51913931855145,0.196136405898534
"CAM02010CCTV11",1,"green",FALSE,"between",6,0.00333918718954246,0.000883656988361675
"CAM02010CCTV11",3,"green",FALSE,"between",6,0.0378771215877884,0.00689578886736541
"CAM02010CCTV11",16,"green",FALSE,"between",6,9.39379016088123,0.200072745332036
"CAM02010CCTV11",2,"green",FALSE,"between",6,0.00579784969040599,0.00128335716242454
"CAM02010CCTV11",21,"green",FALSE,"between",6,0.682057946836629,0.0652806032985958
"CAM02010CCTV11",0,"green",FALSE,"between",6,0.00776085219695519,0.00224266367593954
"CAM02010CCTV11",4,"green",FALSE,"between",6,0.521980602490741,0.0544435565879001
"CAM02010CCTV11",14,"red",FALSE,"between",6,7.26723667528185,0.137369077234465
"CAM02010CCTV11",10,"red",FALSE,"between",6,5.00600887189036,0.127035052813965
"CAM02010CCTV11",15,"red",FALSE,"between",6,7.45946593131971,0.168023815952877
"CAM02010CCTV11",13,"red",FALSE,"between",6,6.35910871107431,0.147219011449841
"CAM02010CCTV11",20,"green",FALSE,"between",6,3.22793646549163,0.144969216706044
"CAM02010CCTV11",11,"red",FALSE,"between",6,5.55406280715142,0.126155604984224
"CAM02010CCTV11",18,"green",FALSE,"between",6,5.13071207738113,0.156729657964468
"CAM02010CCTV11",6,"green",FALSE,"between",6,10.7718026526615,0.286445935450657
"CAM02010CCTV11",16,"red",FALSE,"between",6,5.90248313313329,0.127334586285782
"CAM02010CCTV11",9,"red",FALSE,"between",6,4.28281370226914,0.098529639263245
"CAM02010CCTV11",4,"red",FALSE,"between",6,0.327980681839642,0.0342286314912063
"CAM02010CCTV11",12,"red",FALSE,"between",6,5.83646597977271,0.123358177762502
"CAM02010CCTV11",19,"green",FALSE,"between",6,5.01959791145432,0.166429591083556
"CAM02010CCTV11",17,"green",FALSE,"between",6,6.44431259999537,0.176381394627379
"CAM02010CCTV11",5,"green",FALSE,"between",6,4.72490171927621,0.174223369119224
"CAM02010CCTV11",22,"red",FALSE,"between",6,0.0394495114548941,0.00843952606272564
"CAM02010CCTV11",22,"green",FALSE,"between",6,0.0627838189788837,0.0134296396292247
"CAM02010CCTV11",8,"red",FALSE,"between",6,4.23696948534842,0.118481733711095
"CAM02010CCTV11",20,"red",FALSE,"between",6,2.02823782691383,0.0913622212706167
"CAM02010CCTV11",13,"green",FALSE,"between",6,10.1205088595236,0.23171171809589
"CAM02010CCTV11",23,"red",FALSE,"between",6,0.00487644480095255,0.0014092613351506
"CAM02010CCTV11",6,"red",FALSE,"between",6,6.76834189202398,0.181494012274541
"CAM02010CCTV11",21,"red",FALSE,"between",6,0.428563493337078,0.041045885733137
"CAM02010CCTV11",17,"red",FALSE,"between",6,4.04921184896286,0.1116980144662
"CAM02010CCTV11",2,"red",FALSE,"between",6,0.00364301409973725,0.000806490703833949
"CAM02010CCTV11",19,"red",FALSE,"between",6,3.15400828633059,0.105141094203315
"CAM02010CCTV11",7,"green",FALSE,"between",6,9.1308052271681,0.208883280969988
"CAM02010CCTV11",15,"green",FALSE,"between",6,11.8717251859155,0.26429359006209
"CAM02010CCTV11",0,"red",FALSE,"between",6,0.00487644480095255,0.0014092613351506
"CAM02010CCTV11",5,"red",FALSE,"between",6,2.96883922528711,0.10995809068003
"CAM02010CCTV11",3,"red",FALSE,"between",6,0.0237996663194132,0.00433373278857695
"CAM02010CCTV11",23,"green",FALSE,"between",6,0.0077608521969552,0.00224266367593954
"CAM02010CCTV11",8,"green",FALSE,"between",6,6.74312850467932,0.187134278297348
"CAM02010CCTV11",18,"red",FALSE,"between",6,3.22382563151319,0.099103988044153
"CAM02010CCTV11",1,"red",FALSE,"between",6,0.00209814097686851,0.00055528775935452
"CAM02010CCTV11",7,"red",FALSE,"between",6,5.73723948717938,0.132724651230533
"CAM02010CCTV11",10,"green",FALSE,"between",6,7.96705315802991,0.200318461589
"CAM02010CCTV11",11,"green",FALSE,"between",6,8.8392799054115,0.19847195239384
"CAM02010CCTV11",14,"green",FALSE,"between",6,11.5657927074531,0.214995050084027
"CAM02010CCTV11",12,"green",FALSE,"between",6,9.28872399267708,0.193719473335934
"CAM02010CCTV11",9,"green",FALSE,"between",6,6.81608948468208,0.15505313637117
"CAM02020CCTV24",9,"red",FALSE,"within",6,113.240890488639,0.712338067062438
"CAM02020CCTV24",10,"red",FALSE,"within",6,150.497149842893,0.911596596547359
"CAM02020CCTV24",15,"red",FALSE,"within",6,204.728264784022,1.15104459946297
"CAM02020CCTV24",7,"red",FALSE,"within",6,60.680919851193,0.500000233254851
"CAM02020CCTV24",11,"red",FALSE,"within",6,171.687906569561,0.965307583335418
"CAM02020CCTV24",18,"green",FALSE,"within",6,139.497446742256,0.88162485870346
"CAM02020CCTV24",14,"red",FALSE,"within",6,198.284382668643,0.982616513062696
"CAM02020CCTV24",16,"red",FALSE,"within",6,178.804868799629,0.955332181161484
"CAM02020CCTV24",21,"red",FALSE,"within",6,15.4434685380983,0.249820150116874
"CAM02020CCTV24",21,"green",FALSE,"within",6,20.4584700481212,0.326406852702422
"CAM02020CCTV24",23,"red",FALSE,"within",6,0.584558818892059,0.026587892150266
"CAM02020CCTV24",19,"green",FALSE,"within",6,109.697770753204,0.782491506283013
"CAM02020CCTV24",2,"green",FALSE,"within",6,0.20818445760622,0.0144033793153062
"CAM02020CCTV24",17,"green",FALSE,"within",6,181.536237916069,1.00918251006624
"CAM02020CCTV24",22,"red",FALSE,"within",6,2.95600397015529,0.0977997294148139
"CAM02020CCTV24",13,"red",FALSE,"within",6,181.916139018914,1.04153957832935
"CAM02020CCTV24",20,"green",FALSE,"within",6,64.8251051099913,0.654174816428628
"CAM02020CCTV24",15,"green",FALSE,"within",6,271.210257122946,1.34752847675518
"CAM02020CCTV24",20,"red",FALSE,"within",6,48.9344740291076,0.510918196573854
"CAM02020CCTV24",1,"green",FALSE,"within",6,0.261310419231313,0.0140923290311483
"CAM02020CCTV24",6,"red",FALSE,"within",6,38.1741060870253,0.465659313698072
"CAM02020CCTV24",16,"green",FALSE,"within",6,236.868682949764,1.10060281958026
"CAM02020CCTV24",4,"green",FALSE,"within",6,2.97036625903301,0.123430907706828
"CAM02020CCTV24",12,"red",FALSE,"within",6,175.960956882814,0.925719033888131
"CAM02020CCTV24",2,"red",FALSE,"within",6,0.157152031095207,0.0108806055376082
"CAM02020CCTV24",19,"red",FALSE,"within",6,82.8074664108228,0.630878109736289
"CAM02020CCTV24",17,"red",FALSE,"within",6,137.036111311706,0.843972816674398
"CAM02020CCTV24",0,"green",FALSE,"within",6,0.774384268544699,0.0351624839485368
"CAM02020CCTV24",22,"green",FALSE,"within",6,3.91591555591025,0.129141300219473
"CAM02020CCTV24",8,"red",FALSE,"within",6,81.0626758346615,0.651919071048519
"CAM02020CCTV24",3,"red",FALSE,"within",6,0.384657498519591,0.0260109718618452
"CAM02020CCTV24",10,"green",FALSE,"within",6,199.368517816631,1.08626150213173
"CAM02020CCTV24",18,"red",FALSE,"within",6,105.302323430921,0.722273114953335
"CAM02020CCTV24",1,"red",FALSE,"within",6,0.197255182258688,0.0106505861662045
"CAM02020CCTV24",23,"green",FALSE,"within",6,0.774384268544699,0.0351624839485368
"CAM02020CCTV24",4,"red",FALSE,"within",6,2.24223794644006,0.0933641461718081
"CAM02020CCTV24",11,"green",FALSE,"within",6,227.440609310849,1.12860744745306
"CAM02020CCTV24",5,"green",FALSE,"within",6,17.5614446404839,0.305181132768675
"CAM02020CCTV24",14,"green",FALSE,"within",6,262.6738348208,1.10271701493828
"CAM02020CCTV24",6,"green",FALSE,"within",6,50.5704922484584,0.602042231535051
"CAM02020CCTV24",0,"red",FALSE,"within",6,0.584558818892058,0.026587892150266
"CAM02020CCTV24",7,"green",FALSE,"within",6,80.3860077291257,0.626925904778686
"CAM02020CCTV24",3,"green",FALSE,"within",6,0.509568423235661,0.0344311011079233
"CAM02020CCTV24",9,"green",FALSE,"within",6,150.01392728383,0.855720414685454
"CAM02020CCTV24",13,"green",FALSE,"within",6,240.990284805969,1.22451237006681
"CAM02020CCTV24",12,"green",FALSE,"within",6,233.101259418831,1.06049763525043
"CAM02020CCTV24",5,"red",FALSE,"within",6,13.2565933401151,0.233049156544441
"CAM02020CCTV24",8,"green",FALSE,"within",6,107.386389365365,0.815133304939757
"CAM02028CCTV32",20,"green",FALSE,"between",6,60.1110832770139,0.642375923475029
"CAM02028CCTV32",21,"green",FALSE,"between",6,29.614834491888,0.368090873225607
"CAM02028CCTV32",16,"green",FALSE,"between",6,223.865384421627,1.08389348292308
"CAM02028CCTV32",18,"green",FALSE,"between",6,139.901387501526,0.934006714867343
"CAM02028CCTV32",14,"green",FALSE,"between",6,250.07982229511,1.07131412979738
"CAM02028CCTV32",4,"green",FALSE,"between",6,8.77127622642703,0.216485080123062
"CAM02028CCTV32",16,"red",FALSE,"between",6,140.663314062904,0.832834863180802
"CAM02028CCTV32",2,"green",FALSE,"between",6,1.03277632908194,0.0418280032557017
"CAM02028CCTV32",22,"green",FALSE,"between",6,11.9288491571445,0.244730306791916
"CAM02028CCTV32",15,"green",FALSE,"between",6,246.838655460626,1.28138933001493
"CAM02028CCTV32",10,"green",FALSE,"between",6,239.745513071904,1.22983834028013
"CAM02028CCTV32",3,"green",FALSE,"between",6,1.89560728375144,0.0763384226267332
"CAM02028CCTV32",13,"green",FALSE,"between",6,249.56052689465,1.25409354543557
"CAM02028CCTV32",11,"red",FALSE,"between",6,167.782185203837,0.960641033218649
"CAM02028CCTV32",23,"green",FALSE,"between",6,4.28216024705416,0.116544160507243
"CAM02028CCTV32",11,"green",FALSE,"between",6,267.025013877895,1.23260608164665
"CAM02028CCTV32",19,"green",FALSE,"between",6,98.475226346258,0.72870745631451
"CAM02028CCTV32",14,"red",FALSE,"between",6,157.134863325006,0.858518332318687
"CAM02028CCTV32",17,"green",FALSE,"between",6,183.93512452609,1.05471156726346
"CAM02028CCTV32",0,"green",FALSE,"between",6,4.28216024705416,0.116544160507243
"CAM02028CCTV32",5,"green",FALSE,"between",6,41.7887576036947,0.484952678736018
"CAM02028CCTV32",17,"red",FALSE,"between",6,115.573581218273,0.770674005780291
"CAM02028CCTV32",15,"red",FALSE,"between",6,155.098312343499,0.962760998776774
"CAM02028CCTV32",22,"red",FALSE,"between",6,7.49535914065296,0.156053303723199
"CAM02028CCTV32",1,"green",FALSE,"between",6,1.61708820629719,0.0498119505861921
"CAM02028CCTV32",8,"green",FALSE,"between",6,138.491723338413,0.935622101370827
"CAM02028CCTV32",6,"green",FALSE,"between",6,94.7917865061337,0.83552355665954
"CAM02028CCTV32",18,"red",FALSE,"between",6,87.9054743492631,0.658459352024285
"CAM02028CCTV32",23,"red",FALSE,"between",6,2.69064756597033,0.0738634507622438
"CAM02028CCTV32",6,"red",FALSE,"between",6,59.5613603699596,0.56264330196912
"CAM02028CCTV32",9,"green",FALSE,"between",6,182.917436504469,0.936535958457568
"CAM02028CCTV32",4,"red",FALSE,"between",6,5.51133345495997,0.137331631380427
"CAM02028CCTV32",12,"red",FALSE,"between",6,163.536794668916,0.913742025205116
"CAM02028CCTV32",0,"red",FALSE,"between",6,2.69064756597033,0.0738634507622439
"CAM02028CCTV32",12,"green",FALSE,"between",6,260.268483289577,1.15798554789329
"CAM02028CCTV32",10,"red",FALSE,"between",6,150.641415543239,0.926556629477116
"CAM02028CCTV32",20,"red",FALSE,"between",6,37.7701278270475,0.423737263422131
"CAM02028CCTV32",13,"red",FALSE,"between",6,156.808569859873,0.949669752417093
"CAM02028CCTV32",8,"red",FALSE,"between",6,87.0197276161916,0.657856346275934
"CAM02028CCTV32",1,"red",FALSE,"between",6,1.01607931399253,0.0315085077092471
"CAM02028CCTV32",21,"red",FALSE,"between",6,18.6081504999793,0.240139128345733
"CAM02028CCTV32",7,"green",FALSE,"between",6,120.349965669853,0.769524800584629
"CAM02028CCTV32",19,"red",FALSE,"between",6,61.8758086550386,0.503761407563847
"CAM02028CCTV32",9,"red",FALSE,"between",6,114.934128315926,0.706038493862905
"CAM02028CCTV32",5,"red",FALSE,"between",6,26.2574991229381,0.317584730576886
"CAM02028CCTV32",7,"red",FALSE,"between",6,75.6205568012004,0.547378806276579
"CAM02028CCTV32",2,"red",FALSE,"between",6,0.64893347182599,0.0263810517332435
"CAM02028CCTV32",3,"red",FALSE,"between",6,1.19108366567322,0.0481433461291673
"CAM02033CCTV38",15,"red",FALSE,"between",4,37.0887530634257,0.388097104163538
"CAM02033CCTV38",18,"green",FALSE,"between",4,27.713772686466,0.362609877945161
"CAM02033CCTV38",11,"red",FALSE,"between",4,27.0408739279496,0.300063526731813
"CAM02033CCTV38",10,"red",FALSE,"between",4,22.6914002142741,0.277671309459117
"CAM02033CCTV38",14,"red",FALSE,"between",4,34.4747118521624,0.314071343226913
"CAM02033CCTV38",20,"red",FALSE,"between",4,17.9219017025537,0.288736658218278
"CAM02033CCTV38",16,"red",FALSE,"between",4,28.7906356843406,0.291407528598554
"CAM02033CCTV38",23,"green",FALSE,"between",4,0.0173894631656905,0.00219624895681096
"CAM02033CCTV38",17,"red",FALSE,"between",4,19.3174757179734,0.240448975416816
"CAM02033CCTV38",9,"red",FALSE,"between",4,15.3132905996743,0.200413527500292
"CAM02033CCTV38",18,"red",FALSE,"between",4,17.4136395465332,0.235628630698736
"CAM02033CCTV38",12,"red",FALSE,"between",4,27.3216873231264,0.276220660858231
"CAM02033CCTV38",19,"green",FALSE,"between",4,36.7931911264075,0.455169525492175
"CAM02033CCTV38",0,"red",FALSE,"between",4,0.010926474966107,0.00138049184867745
"CAM02033CCTV38",22,"green",FALSE,"between",4,0.229250366919488,0.0209625937694205
"CAM02033CCTV38",5,"green",FALSE,"between",4,7.86139844885958,0.210806666708215
"CAM02033CCTV38",13,"red",FALSE,"between",4,28.9194531413997,0.321191580340038
"CAM02033CCTV38",20,"green",FALSE,"between",4,28.5226708963689,0.44881243100785
"CAM02033CCTV38",15,"green",FALSE,"between",4,59.0266766965947,0.583283420098734
"CAM02033CCTV38",1,"red",FALSE,"between",4,0.00462541944735305,0.000600519462468668
"CAM02033CCTV38",23,"red",FALSE,"between",4,0.010926474966107,0.00138049184867745
"CAM02033CCTV38",6,"green",FALSE,"between",4,17.3376337716879,0.34557229216801
"CAM02033CCTV38",4,"green",FALSE,"between",4,1.12353883588661,0.0792915779023529
"CAM02033CCTV38",21,"green",FALSE,"between",4,4.61763845596872,0.181845034204268
"CAM02033CCTV38",11,"green",FALSE,"between",4,43.0354970470132,0.453993458728859
"CAM02033CCTV38",19,"red",FALSE,"between",4,23.1185907198715,0.296960255654893
"CAM02033CCTV38",7,"red",FALSE,"between",4,11.0629523793029,0.173540332173401
"CAM02033CCTV38",17,"green",FALSE,"between",4,30.7437241648214,0.367731443607817
"CAM02033CCTV38",22,"red",FALSE,"between",4,0.144046907673309,0.0131808191649131
"CAM02033CCTV38",3,"green",FALSE,"between",4,0.104373266164591,0.012606251091
"CAM02033CCTV38",8,"red",FALSE,"between",4,11.014555690187,0.189876518977653
"CAM02033CCTV38",3,"red",FALSE,"between",4,0.0655817761026864,0.00792428151136211
"CAM02033CCTV38",10,"green",FALSE,"between",4,36.1133182868263,0.424066874741433
"CAM02033CCTV38",1,"green",FALSE,"between",4,0.00736134584622329,0.000955391215648886
"CAM02033CCTV38",6,"red",FALSE,"between",4,10.8939085452415,0.22034724328495
"CAM02033CCTV38",21,"red",FALSE,"between",4,2.90144155175659,0.114696151995323
"CAM02033CCTV38",4,"red",FALSE,"between",4,0.705963079296504,0.0498820469986246
"CAM02033CCTV38",0,"green",FALSE,"between",4,0.0173894631656905,0.00219624895681096
"CAM02033CCTV38",2,"red",FALSE,"between",4,0.00981479783149095,0.00132022578639471
"CAM02033CCTV38",2,"green",FALSE,"between",4,0.0156202312181035,0.00210043929457399
"CAM02033CCTV38",7,"green",FALSE,"between",4,17.6066666972119,0.269460176553115
"CAM02033CCTV38",9,"green",FALSE,"between",4,24.3710715170775,0.307718024871431
"CAM02033CCTV38",5,"red",FALSE,"between",4,4.9396219153868,0.133548660703384
"CAM02033CCTV38",12,"green",FALSE,"between",4,43.4824110066394,0.413328918695959
"CAM02033CCTV38",16,"green",FALSE,"between",4,45.8202394004143,0.436131453497633
"CAM02033CCTV38",8,"green",FALSE,"between",4,17.5296434627899,0.296096020443852
"CAM02033CCTV38",13,"green",FALSE,"between",4,46.0252521269868,0.485989696804914
"CAM02033CCTV38",14,"green",FALSE,"between",4,54.8664353106158,0.462779327010017
"CAM02037CCTV43",14,"red",FALSE,"within",5,209.904108926555,0.955231299809169
"CAM02037CCTV43",11,"red",FALSE,"within",5,175.592974932926,0.925454138064694
"CAM02037CCTV43",9,"red",FALSE,"within",5,106.699855984185,0.646767436954618
"CAM02037CCTV43",12,"red",FALSE,"within",5,202.307788420515,0.959889984873087
"CAM02037CCTV43",13,"red",FALSE,"within",5,214.28697390207,1.09370960636439
"CAM02037CCTV43",16,"green",FALSE,"within",5,248.712531067042,1.01312201710432
"CAM02037CCTV43",22,"green",FALSE,"within",5,11.6360334179641,0.212391351172205
"CAM02037CCTV43",5,"green",FALSE,"within",5,12.4161950553359,0.212305426201888
"CAM02037CCTV43",15,"red",FALSE,"within",5,198.172717605713,1.02446857138817
"CAM02037CCTV43",0,"red",FALSE,"within",5,2.76986852455934,0.0676457832656787
"CAM02037CCTV43",20,"green",FALSE,"within",5,83.0018330360631,0.670268466931293
"CAM02037CCTV43",18,"green",FALSE,"within",5,196.91002466613,1.00074468248807
"CAM02037CCTV43",23,"green",FALSE,"within",5,3.66933581708899,0.0890601970747681
"CAM02037CCTV43",8,"red",FALSE,"within",5,74.3509449307363,0.580460706666096
"CAM02037CCTV43",16,"red",FALSE,"within",5,187.745424732647,0.919267746157656
"CAM02037CCTV43",4,"green",FALSE,"within",5,3.47055429661056,0.10740742058186
"CAM02037CCTV43",21,"green",FALSE,"within",5,35.088830058995,0.359198491244228
"CAM02037CCTV43",6,"green",FALSE,"within",5,32.7836970372721,0.421725117972914
"CAM02037CCTV43",2,"green",FALSE,"within",5,0.841067731613033,0.0401134556906333
"CAM02037CCTV43",17,"green",FALSE,"within",5,230.918333186032,1.03021437875869
"CAM02037CCTV43",0,"green",FALSE,"within",5,3.66933581708899,0.0890601970747682
"CAM02037CCTV43",10,"red",FALSE,"within",5,141.656770092226,0.807153306705808
"CAM02037CCTV43",3,"green",FALSE,"within",5,1.1760756058216,0.0569014083309257
"CAM02037CCTV43",15,"green",FALSE,"within",5,262.525908444044,1.15459660530194
"CAM02037CCTV43",1,"red",FALSE,"within",5,1.03657993508516,0.0337684232316436
"CAM02037CCTV43",1,"green",FALSE,"within",5,1.37319148882306,0.0445791168264701
"CAM02037CCTV43",18,"red",FALSE,"within",5,148.641309130875,0.856984753977043
"CAM02037CCTV43",6,"red",FALSE,"within",5,24.7474025460742,0.32536845265077
"CAM02037CCTV43",4,"red",FALSE,"within",5,2.61981448091662,0.0813912480796065
"CAM02037CCTV43",11,"green",FALSE,"within",5,232.613781642614,1.05048078937976
"CAM02037CCTV43",19,"green",FALSE,"within",5,143.845083649461,0.801086881236953
"CAM02037CCTV43",14,"green",FALSE,"within",5,278.066867870883,1.0150742413204
"CAM02037CCTV43",7,"green",FALSE,"within",5,62.4012500176289,0.496925614251143
"CAM02037CCTV43",17,"red",FALSE,"within",5,174.313133144386,0.910640165056717
"CAM02037CCTV43",5,"red",FALSE,"within",5,9.37260299763131,0.162274438125656
"CAM02037CCTV43",12,"green",FALSE,"within",5,268.003772578179,1.04237173935687
"CAM02037CCTV43",3,"red",FALSE,"within",5,0.88778322984121,0.0430210368333591
"CAM02037CCTV43",10,"green",FALSE,"within",5,187.657376378627,0.939847303094442
"CAM02037CCTV43",8,"green",FALSE,"within",5,98.4951389749321,0.720862254715011
"CAM02037CCTV43",13,"green",FALSE,"within",5,283.872993069075,1.2264175250554
"CAM02037CCTV43",9,"green",FALSE,"within",5,141.348804020687,0.765863324368076
"CAM02037CCTV43",19,"red",FALSE,"within",5,108.584220544125,0.673435996572456
"CAM02037CCTV43",23,"red",FALSE,"within",5,2.76986852455934,0.0676457832656787
"CAM02037CCTV43",2,"red",FALSE,"within",5,0.634896110071945,0.0303295187297134
"CAM02037CCTV43",21,"red",FALSE,"within",5,26.4874764232201,0.280611489725593
"CAM02037CCTV43",7,"red",FALSE,"within",5,47.1047805196828,0.396347196954708
"CAM02037CCTV43",20,"red",FALSE,"within",5,62.6555257593489,0.534164215273791
"CAM02037CCTV43",22,"red",FALSE,"within",5,8.78368302106206,0.16209296855232
"CAM02038CCTV44",18,"red",FALSE,"within",5,131.312259620478,0.791618306404741
"CAM02038CCTV44",0,"red",FALSE,"within",5,0.659296354239827,0.0251768839963509
"CAM02038CCTV44",11,"red",FALSE,"within",5,188.955951229331,0.973651045611997
"CAM02038CCTV44",17,"red",FALSE,"within",5,142.075207279061,0.789115086620121
"CAM02038CCTV44",13,"red",FALSE,"within",5,198.469732215004,1.03237456185345
"CAM02038CCTV44",22,"green",FALSE,"within",5,4.90225453639997,0.13519839295828
"CAM02038CCTV44",1,"red",FALSE,"within",5,0.248650426110491,0.0109953828600554
"CAM02038CCTV44",23,"green",FALSE,"within",5,0.873391536543511,0.0332460396727796
"CAM02038CCTV44",16,"red",FALSE,"within",5,163.304702360947,0.831834425866862
"CAM02038CCTV44",20,"green",FALSE,"within",5,106.233413113279,0.807213757634592
"CAM02038CCTV44",14,"red",FALSE,"within",5,194.364536403078,0.905064364584752
"CAM02038CCTV44",19,"red",FALSE,"within",5,123.803733523061,0.759097025003693
"CAM02038CCTV44",12,"red",FALSE,"within",5,199.994256236428,0.957578465578309
"CAM02038CCTV44",19,"green",FALSE,"within",5,164.006872412032,0.900006535698183
"CAM02038CCTV44",17,"green",FALSE,"within",5,188.211693864545,0.911227439732233
"CAM02038CCTV44",15,"red",FALSE,"within",5,183.707137451053,0.983162076168158
"CAM02038CCTV44",3,"green",FALSE,"within",5,0.861115339200755,0.0457938972291709
"CAM02038CCTV44",20,"red",FALSE,"within",5,80.1923295950657,0.648576429276763
"CAM02038CCTV44",8,"red",FALSE,"within",5,73.5933089273656,0.566692725643057
"CAM02038CCTV44",15,"green",FALSE,"within",5,243.362879258423,1.1223683110213
"CAM02038CCTV44",18,"green",FALSE,"within",5,173.953663567827,0.935286849569804
"CAM02038CCTV44",6,"green",FALSE,"within",5,55.9641443388204,0.583668760421901
"CAM02038CCTV44",4,"green",FALSE,"within",5,4.6601881905163,0.150541983594914
"CAM02038CCTV44",9,"red",FALSE,"within",5,106.593056763909,0.638411220140722
"CAM02038CCTV44",21,"green",FALSE,"within",5,30.9269572700296,0.398849783318746
"CAM02038CCTV44",2,"red",FALSE,"within",5,0.241480591045723,0.0133262403666766
"CAM02038CCTV44",14,"green",FALSE,"within",5,257.481085716577,0.973795722111926
"CAM02038CCTV44",7,"green",FALSE,"within",5,77.2364762265412,0.553489757326655
